line_name,line_begin,line_end,orderid_a,orderid_b,station_name_a,station_name_b,occur_num,line_num_line_id,num_new_station_id_a,num_new_station_id_b,direction
582路,地铁通州北关站,怡乐南街公交场站,0,3,地铁通州北关站,北京胸科医院,1,582,0,3,0
582路,地铁通州北关站,怡乐南街公交场站,0,4,地铁通州北关站,北京财贸职业学院,1,582,0,4,0
582路,地铁通州北关站,怡乐南街公交场站,0,5,地铁通州北关站,通惠北路北口,1,582,0,5,0
582路,地铁通州北关站,怡乐南街公交场站,0,6,地铁通州北关站,通惠北路南口,1,582,0,6,0
582路,地铁通州北关站,怡乐南街公交场站,0,7,地铁通州北关站,通州西门路口北,1,582,0,7,0
582路,地铁通州北关站,怡乐南街公交场站,0,8,地铁通州北关站,通州西门路口东,1,582,0,8,0
582路,地铁通州北关站,怡乐南街公交场站,0,9,地铁通州北关站,西大街路口西,1,582,0,9,0
582路,地铁通州北关站,怡乐南街公交场站,0,10,地铁通州北关站,通州佟麟阁大街,1,582,0,10,0
582路,地铁通州北关站,怡乐南街公交场站,0,11,地铁通州北关站,潞河医院,1,582,0,11,0
582路,地铁通州北关站,怡乐南街公交场站,0,12,地铁通州北关站,果园北,1,582,0,12,0
582路,地铁通州北关站,怡乐南街公交场站,0,13,地铁通州北关站,果园南,1,582,0,13,0
582路,地铁通州北关站,怡乐南街公交场站,0,14,地铁通州北关站,蓝调沙龙小区,1,582,0,14,0
582路,地铁通州北关站,怡乐南街公交场站,0,15,地铁通州北关站,翠屏南里,1,582,0,15,0
582路,地铁通州北关站,怡乐南街公交场站,0,16,地铁通州北关站,西小马,1,582,0,16,0
582路,地铁通州北关站,怡乐南街公交场站,0,17,地铁通州北关站,龙鼎家园,1,582,0,17,0
582路,地铁通州北关站,怡乐南街公交场站,0,18,地铁通州北关站,日新路北口,1,582,0,18,0
582路,地铁通州北关站,怡乐南街公交场站,0,19,地铁通州北关站,小稿村,1,582,0,19,0
582路,地铁通州北关站,怡乐南街公交场站,0,20,地铁通州北关站,万盛北街,1,582,0,20,0
582路,地铁通州北关站,怡乐南街公交场站,0,21,地铁通州北关站,大稿新村,1,582,0,21,0
582路,地铁通州北关站,怡乐南街公交场站,0,22,地铁通州北关站,大稿南站,1,582,0,22,0
582路,地铁通州北关站,怡乐南街公交场站,0,23,地铁通州北关站,大稿北站,1,582,0,23,0
582路,地铁通州北关站,怡乐南街公交场站,0,24,地铁通州北关站,通州半壁店新村,1,582,0,24,0
582路,地铁通州北关站,怡乐南街公交场站,0,25,地铁通州北关站,通州半壁店,1,582,0,25,0
582路,地铁通州北关站,怡乐南街公交场站,1,4,岳庄,北京财贸职业学院,1,582,1,4,0
582路,地铁通州北关站,怡乐南街公交场站,1,5,岳庄,通惠北路北口,1,582,1,5,0
582路,地铁通州北关站,怡乐南街公交场站,1,6,岳庄,通惠北路南口,1,582,1,6,0
582路,地铁通州北关站,怡乐南街公交场站,1,7,岳庄,通州西门路口北,1,582,1,7,0
582路,地铁通州北关站,怡乐南街公交场站,1,8,岳庄,通州西门路口东,1,582,1,8,0
582路,地铁通州北关站,怡乐南街公交场站,1,9,岳庄,西大街路口西,1,582,1,9,0
582路,地铁通州北关站,怡乐南街公交场站,1,10,岳庄,通州佟麟阁大街,1,582,1,10,0
582路,地铁通州北关站,怡乐南街公交场站,1,11,岳庄,潞河医院,1,582,1,11,0
582路,地铁通州北关站,怡乐南街公交场站,1,12,岳庄,果园北,1,582,1,12,0
582路,地铁通州北关站,怡乐南街公交场站,1,13,岳庄,果园南,1,582,1,13,0
582路,地铁通州北关站,怡乐南街公交场站,1,14,岳庄,蓝调沙龙小区,1,582,1,14,0
582路,地铁通州北关站,怡乐南街公交场站,1,15,岳庄,翠屏南里,1,582,1,15,0
582路,地铁通州北关站,怡乐南街公交场站,1,16,岳庄,西小马,1,582,1,16,0
582路,地铁通州北关站,怡乐南街公交场站,1,17,岳庄,龙鼎家园,1,582,1,17,0
582路,地铁通州北关站,怡乐南街公交场站,1,18,岳庄,日新路北口,1,582,1,18,0
582路,地铁通州北关站,怡乐南街公交场站,1,19,岳庄,小稿村,1,582,1,19,0
582路,地铁通州北关站,怡乐南街公交场站,1,20,岳庄,万盛北街,1,582,1,20,0
582路,地铁通州北关站,怡乐南街公交场站,1,21,岳庄,大稿新村,1,582,1,21,0
582路,地铁通州北关站,怡乐南街公交场站,1,22,岳庄,大稿南站,1,582,1,22,0
582路,地铁通州北关站,怡乐南街公交场站,1,23,岳庄,大稿北站,1,582,1,23,0
582路,地铁通州北关站,怡乐南街公交场站,1,24,岳庄,通州半壁店新村,1,582,1,24,0
582路,地铁通州北关站,怡乐南街公交场站,1,25,岳庄,通州半壁店,1,582,1,25,0
582路,地铁通州北关站,怡乐南街公交场站,2,4,皇木厂,北京财贸职业学院,1,582,2,4,0
582路,地铁通州北关站,怡乐南街公交场站,2,5,皇木厂,通惠北路北口,1,582,2,5,0
582路,地铁通州北关站,怡乐南街公交场站,2,6,皇木厂,通惠北路南口,1,582,2,6,0
582路,地铁通州北关站,怡乐南街公交场站,2,7,皇木厂,通州西门路口北,1,582,2,7,0
582路,地铁通州北关站,怡乐南街公交场站,2,8,皇木厂,通州西门路口东,1,582,2,8,0
582路,地铁通州北关站,怡乐南街公交场站,2,9,皇木厂,西大街路口西,1,582,2,9,0
582路,地铁通州北关站,怡乐南街公交场站,2,10,皇木厂,通州佟麟阁大街,1,582,2,10,0
582路,地铁通州北关站,怡乐南街公交场站,2,11,皇木厂,潞河医院,1,582,2,11,0
582路,地铁通州北关站,怡乐南街公交场站,2,12,皇木厂,果园北,1,582,2,12,0
582路,地铁通州北关站,怡乐南街公交场站,2,13,皇木厂,果园南,1,582,2,13,0
582路,地铁通州北关站,怡乐南街公交场站,2,14,皇木厂,蓝调沙龙小区,1,582,2,14,0
582路,地铁通州北关站,怡乐南街公交场站,2,15,皇木厂,翠屏南里,1,582,2,15,0
582路,地铁通州北关站,怡乐南街公交场站,2,16,皇木厂,西小马,1,582,2,16,0
582路,地铁通州北关站,怡乐南街公交场站,2,17,皇木厂,龙鼎家园,1,582,2,17,0
582路,地铁通州北关站,怡乐南街公交场站,2,18,皇木厂,日新路北口,1,582,2,18,0
582路,地铁通州北关站,怡乐南街公交场站,2,19,皇木厂,小稿村,1,582,2,19,0
582路,地铁通州北关站,怡乐南街公交场站,2,20,皇木厂,万盛北街,1,582,2,20,0
582路,地铁通州北关站,怡乐南街公交场站,2,21,皇木厂,大稿新村,1,582,2,21,0
582路,地铁通州北关站,怡乐南街公交场站,2,22,皇木厂,大稿南站,1,582,2,22,0
582路,地铁通州北关站,怡乐南街公交场站,2,23,皇木厂,大稿北站,1,582,2,23,0
582路,地铁通州北关站,怡乐南街公交场站,2,24,皇木厂,通州半壁店新村,1,582,2,24,0
582路,地铁通州北关站,怡乐南街公交场站,2,25,皇木厂,通州半壁店,1,582,2,25,0
582路,地铁通州北关站,怡乐南街公交场站,3,8,北京胸科医院,通州西门路口东,1,582,3,8,0
582路,地铁通州北关站,怡乐南街公交场站,3,9,北京胸科医院,西大街路口西,1,582,3,9,0
582路,地铁通州北关站,怡乐南街公交场站,3,10,北京胸科医院,通州佟麟阁大街,1,582,3,10,0
582路,地铁通州北关站,怡乐南街公交场站,3,11,北京胸科医院,潞河医院,1,582,3,11,0
582路,地铁通州北关站,怡乐南街公交场站,3,12,北京胸科医院,果园北,1,582,3,12,0
582路,地铁通州北关站,怡乐南街公交场站,3,13,北京胸科医院,果园南,1,582,3,13,0
582路,地铁通州北关站,怡乐南街公交场站,3,14,北京胸科医院,蓝调沙龙小区,1,582,3,14,0
582路,地铁通州北关站,怡乐南街公交场站,3,15,北京胸科医院,翠屏南里,1,582,3,15,0
582路,地铁通州北关站,怡乐南街公交场站,3,16,北京胸科医院,西小马,1,582,3,16,0
582路,地铁通州北关站,怡乐南街公交场站,3,17,北京胸科医院,龙鼎家园,1,582,3,17,0
582路,地铁通州北关站,怡乐南街公交场站,3,18,北京胸科医院,日新路北口,1,582,3,18,0
582路,地铁通州北关站,怡乐南街公交场站,3,19,北京胸科医院,小稿村,1,582,3,19,0
582路,地铁通州北关站,怡乐南街公交场站,3,20,北京胸科医院,万盛北街,1,582,3,20,0
582路,地铁通州北关站,怡乐南街公交场站,3,21,北京胸科医院,大稿新村,1,582,3,21,0
582路,地铁通州北关站,怡乐南街公交场站,3,22,北京胸科医院,大稿南站,1,582,3,22,0
582路,地铁通州北关站,怡乐南街公交场站,3,23,北京胸科医院,大稿北站,1,582,3,23,0
582路,地铁通州北关站,怡乐南街公交场站,3,24,北京胸科医院,通州半壁店新村,1,582,3,24,0
582路,地铁通州北关站,怡乐南街公交场站,3,25,北京胸科医院,通州半壁店,1,582,3,25,0
582路,地铁通州北关站,怡乐南街公交场站,4,10,北京财贸职业学院,通州佟麟阁大街,1,582,4,10,0
582路,地铁通州北关站,怡乐南街公交场站,4,11,北京财贸职业学院,潞河医院,1,582,4,11,0
582路,地铁通州北关站,怡乐南街公交场站,4,12,北京财贸职业学院,果园北,1,582,4,12,0
582路,地铁通州北关站,怡乐南街公交场站,4,13,北京财贸职业学院,果园南,1,582,4,13,0
582路,地铁通州北关站,怡乐南街公交场站,4,14,北京财贸职业学院,蓝调沙龙小区,1,582,4,14,0
582路,地铁通州北关站,怡乐南街公交场站,4,15,北京财贸职业学院,翠屏南里,1,582,4,15,0
582路,地铁通州北关站,怡乐南街公交场站,4,16,北京财贸职业学院,西小马,1,582,4,16,0
582路,地铁通州北关站,怡乐南街公交场站,4,17,北京财贸职业学院,龙鼎家园,1,582,4,17,0
582路,地铁通州北关站,怡乐南街公交场站,4,18,北京财贸职业学院,日新路北口,1,582,4,18,0
582路,地铁通州北关站,怡乐南街公交场站,4,19,北京财贸职业学院,小稿村,1,582,4,19,0
582路,地铁通州北关站,怡乐南街公交场站,4,20,北京财贸职业学院,万盛北街,1,582,4,20,0
582路,地铁通州北关站,怡乐南街公交场站,4,21,北京财贸职业学院,大稿新村,1,582,4,21,0
582路,地铁通州北关站,怡乐南街公交场站,4,22,北京财贸职业学院,大稿南站,1,582,4,22,0
582路,地铁通州北关站,怡乐南街公交场站,4,23,北京财贸职业学院,大稿北站,1,582,4,23,0
582路,地铁通州北关站,怡乐南街公交场站,4,24,北京财贸职业学院,通州半壁店新村,1,582,4,24,0
