line_name,line_begin,line_end,orderid_a,orderid_b,station_name_a,station_name_b,occur_num,line_num_line_id,num_new_station_id_a,num_new_station_id_b,direction
372路,日新路南口,怡乐南街公交场站,16,17,通州北苑路口东,通州北苑路口西,5,372,16,17,1
372路,日新路南口,怡乐南街公交场站,18,19,通州杨庄北口,新华联锦园,4,372,18,19,1
372路,日新路南口,怡乐南街公交场站,21,22,通州杨庄,通州杨庄南口,4,372,21,22,1
372路,日新路南口,怡乐南街公交场站,21,23,通州杨庄,怡乐中路北口,2,372,21,23,1
372路,日新路南口,怡乐南街公交场站,21,24,通州杨庄,新华联家园西门,2,372,21,24,1
372路,日新路南口,怡乐南街公交场站,21,25,通州杨庄,北探小区,2,372,21,25,1
372路,日新路南口,怡乐南街公交场站,22,23,通州杨庄南口,怡乐中路北口,2,372,22,23,1
372路,日新路南口,怡乐南街公交场站,22,24,通州杨庄南口,新华联家园西门,2,372,22,24,1
372路,日新路南口,怡乐南街公交场站,22,25,通州杨庄南口,北探小区,2,372,22,25,1
372路,日新路南口,怡乐南街公交场站,23,24,怡乐中路北口,新华联家园西门,2,372,23,24,1
372路,日新路南口,怡乐南街公交场站,23,25,怡乐中路北口,北探小区,2,372,23,25,1
372路,日新路南口,怡乐南街公交场站,24,25,新华联家园西门,北探小区,2,372,24,25,1
