line_name,line_begin,line_end,orderid_a,orderid_b,station_name_a,station_name_b,occur_num,line_num_line_id,num_new_station_id_a,num_new_station_id_b,direction
582路,怡乐南街公交场站,地铁通州北关站,17,20,西大街路口西,通惠北路南口,2,582,17,20,1
582路,怡乐南街公交场站,地铁通州北关站,17,21,西大街路口西,通惠北路北口,2,582,17,21,1
582路,怡乐南街公交场站,地铁通州北关站,17,22,西大街路口西,北京财贸职业学院,2,582,17,22,1
582路,怡乐南街公交场站,地铁通州北关站,18,19,通州西门路口东,通州西门路口北,2,582,18,19,1
582路,怡乐南街公交场站,地铁通州北关站,18,20,通州西门路口东,通惠北路南口,2,582,18,20,1
582路,怡乐南街公交场站,地铁通州北关站,18,21,通州西门路口东,通惠北路北口,2,582,18,21,1
582路,怡乐南街公交场站,地铁通州北关站,18,22,通州西门路口东,北京财贸职业学院,2,582,18,22,1
582路,怡乐南街公交场站,地铁通州北关站,19,20,通州西门路口北,通惠北路南口,7,582,19,20,1
582路,怡乐南街公交场站,地铁通州北关站,19,21,通州西门路口北,通惠北路北口,5,582,19,21,1
582路,怡乐南街公交场站,地铁通州北关站,19,22,通州西门路口北,北京财贸职业学院,4,582,19,22,1
582路,怡乐南街公交场站,地铁通州北关站,19,23,通州西门路口北,北京胸科医院,3,582,19,23,1
582路,怡乐南街公交场站,地铁通州北关站,20,21,通惠北路南口,通惠北路北口,6,582,20,21,1
582路,怡乐南街公交场站,地铁通州北关站,20,22,通惠北路南口,北京财贸职业学院,4,582,20,22,1
582路,怡乐南街公交场站,地铁通州北关站,20,23,通惠北路南口,北京胸科医院,3,582,20,23,1
582路,怡乐南街公交场站,地铁通州北关站,21,22,通惠北路北口,北京财贸职业学院,4,582,21,22,1
582路,怡乐南街公交场站,地铁通州北关站,21,23,通惠北路北口,北京胸科医院,3,582,21,23,1
582路,怡乐南街公交场站,地铁通州北关站,22,23,北京财贸职业学院,北京胸科医院,3,582,22,23,1
