line_name,line_begin,line_end,orderid_a,orderid_b,station_name_a,station_name_b,occur_num,line_num_line_id,num_new_station_id_a,num_new_station_id_b,direction
583路,翠福园小区,地铁黄渠站,2,4,西潞苑小区,北京胸科医院,1,583,2,4,1
583路,翠福园小区,地铁黄渠站,2,5,西潞苑小区,北京物资学院南站,1,583,2,5,1
583路,翠福园小区,地铁黄渠站,2,6,西潞苑小区,西马庄,1,583,2,6,1
583路,翠福园小区,地铁黄渠站,2,7,西潞苑小区,八里桥北站,1,583,2,7,1
583路,翠福园小区,地铁黄渠站,2,8,西潞苑小区,西军庄,1,583,2,8,1
583路,翠福园小区,地铁黄渠站,2,9,西潞苑小区,杨闸环岛东,1,583,2,9,1
583路,翠福园小区,地铁黄渠站,2,10,西潞苑小区,杨闸环岛西,1,583,2,10,1
583路,翠福园小区,地铁黄渠站,2,11,西潞苑小区,管庄路口北,1,583,2,11,1
583路,翠福园小区,地铁黄渠站,2,12,西潞苑小区,科技大学管庄校区,1,583,2,12,1
583路,翠福园小区,地铁黄渠站,2,13,西潞苑小区,汇鸿家园,1,583,2,13,1
583路,翠福园小区,地铁黄渠站,2,14,西潞苑小区,三间房东路北口,1,583,2,14,1
583路,翠福园小区,地铁黄渠站,2,15,西潞苑小区,常营西站,1,583,2,15,1
583路,翠福园小区,地铁黄渠站,3,4,富河园小区,北京胸科医院,1,583,3,4,1
583路,翠福园小区,地铁黄渠站,3,5,富河园小区,北京物资学院南站,1,583,3,5,1
583路,翠福园小区,地铁黄渠站,3,6,富河园小区,西马庄,1,583,3,6,1
583路,翠福园小区,地铁黄渠站,3,7,富河园小区,八里桥北站,1,583,3,7,1
583路,翠福园小区,地铁黄渠站,3,8,富河园小区,西军庄,1,583,3,8,1
583路,翠福园小区,地铁黄渠站,3,9,富河园小区,杨闸环岛东,1,583,3,9,1
583路,翠福园小区,地铁黄渠站,3,10,富河园小区,杨闸环岛西,1,583,3,10,1
583路,翠福园小区,地铁黄渠站,3,11,富河园小区,管庄路口北,1,583,3,11,1
583路,翠福园小区,地铁黄渠站,3,12,富河园小区,科技大学管庄校区,1,583,3,12,1
583路,翠福园小区,地铁黄渠站,3,13,富河园小区,汇鸿家园,1,583,3,13,1
583路,翠福园小区,地铁黄渠站,3,14,富河园小区,三间房东路北口,1,583,3,14,1
583路,翠福园小区,地铁黄渠站,3,15,富河园小区,常营西站,1,583,3,15,1
583路,翠福园小区,地铁黄渠站,4,10,北京胸科医院,杨闸环岛西,1,583,4,10,1
583路,翠福园小区,地铁黄渠站,4,11,北京胸科医院,管庄路口北,1,583,4,11,1
583路,翠福园小区,地铁黄渠站,4,12,北京胸科医院,科技大学管庄校区,1,583,4,12,1
583路,翠福园小区,地铁黄渠站,4,13,北京胸科医院,汇鸿家园,1,583,4,13,1
583路,翠福园小区,地铁黄渠站,4,14,北京胸科医院,三间房东路北口,1,583,4,14,1
583路,翠福园小区,地铁黄渠站,4,15,北京胸科医院,常营西站,1,583,4,15,1
583路,翠福园小区,地铁黄渠站,5,10,北京物资学院南站,杨闸环岛西,1,583,5,10,1
583路,翠福园小区,地铁黄渠站,5,11,北京物资学院南站,管庄路口北,1,583,5,11,1
583路,翠福园小区,地铁黄渠站,5,12,北京物资学院南站,科技大学管庄校区,1,583,5,12,1
583路,翠福园小区,地铁黄渠站,5,13,北京物资学院南站,汇鸿家园,1,583,5,13,1
583路,翠福园小区,地铁黄渠站,5,14,北京物资学院南站,三间房东路北口,1,583,5,14,1
583路,翠福园小区,地铁黄渠站,5,15,北京物资学院南站,常营西站,1,583,5,15,1
583路,翠福园小区,地铁黄渠站,6,10,西马庄,杨闸环岛西,1,583,6,10,1
583路,翠福园小区,地铁黄渠站,6,11,西马庄,管庄路口北,1,583,6,11,1
583路,翠福园小区,地铁黄渠站,6,12,西马庄,科技大学管庄校区,1,583,6,12,1
583路,翠福园小区,地铁黄渠站,6,13,西马庄,汇鸿家园,1,583,6,13,1
583路,翠福园小区,地铁黄渠站,6,14,西马庄,三间房东路北口,1,583,6,14,1
583路,翠福园小区,地铁黄渠站,6,15,西马庄,常营西站,1,583,6,15,1
583路,翠福园小区,地铁黄渠站,7,10,八里桥北站,杨闸环岛西,1,583,7,10,1
583路,翠福园小区,地铁黄渠站,7,11,八里桥北站,管庄路口北,1,583,7,11,1
583路,翠福园小区,地铁黄渠站,7,12,八里桥北站,科技大学管庄校区,1,583,7,12,1
583路,翠福园小区,地铁黄渠站,7,13,八里桥北站,汇鸿家园,1,583,7,13,1
583路,翠福园小区,地铁黄渠站,7,14,八里桥北站,三间房东路北口,1,583,7,14,1
583路,翠福园小区,地铁黄渠站,7,15,八里桥北站,常营西站,1,583,7,15,1
583路,翠福园小区,地铁黄渠站,8,10,西军庄,杨闸环岛西,1,583,8,10,1
583路,翠福园小区,地铁黄渠站,8,11,西军庄,管庄路口北,1,583,8,11,1
583路,翠福园小区,地铁黄渠站,8,12,西军庄,科技大学管庄校区,1,583,8,12,1
583路,翠福园小区,地铁黄渠站,8,13,西军庄,汇鸿家园,1,583,8,13,1
583路,翠福园小区,地铁黄渠站,8,14,西军庄,三间房东路北口,1,583,8,14,1
583路,翠福园小区,地铁黄渠站,8,15,西军庄,常营西站,1,583,8,15,1
583路,翠福园小区,地铁黄渠站,9,10,杨闸环岛东,杨闸环岛西,1,583,9,10,1
583路,翠福园小区,地铁黄渠站,9,11,杨闸环岛东,管庄路口北,1,583,9,11,1
583路,翠福园小区,地铁黄渠站,9,12,杨闸环岛东,科技大学管庄校区,1,583,9,12,1
583路,翠福园小区,地铁黄渠站,9,13,杨闸环岛东,汇鸿家园,1,583,9,13,1
583路,翠福园小区,地铁黄渠站,9,14,杨闸环岛东,三间房东路北口,1,583,9,14,1
583路,翠福园小区,地铁黄渠站,9,15,杨闸环岛东,常营西站,1,583,9,15,1
583路,翠福园小区,地铁黄渠站,10,13,杨闸环岛西,汇鸿家园,1,583,10,13,1
583路,翠福园小区,地铁黄渠站,10,14,杨闸环岛西,三间房东路北口,1,583,10,14,1
583路,翠福园小区,地铁黄渠站,10,15,杨闸环岛西,常营西站,1,583,10,15,1
583路,翠福园小区,地铁黄渠站,11,13,管庄路口北,汇鸿家园,1,583,11,13,1
583路,翠福园小区,地铁黄渠站,11,14,管庄路口北,三间房东路北口,1,583,11,14,1
583路,翠福园小区,地铁黄渠站,11,15,管庄路口北,常营西站,1,583,11,15,1
583路,翠福园小区,地铁黄渠站,12,13,科技大学管庄校区,汇鸿家园,1,583,12,13,1
583路,翠福园小区,地铁黄渠站,12,14,科技大学管庄校区,三间房东路北口,1,583,12,14,1
583路,翠福园小区,地铁黄渠站,12,15,科技大学管庄校区,常营西站,1,583,12,15,1
583路,翠福园小区,地铁黄渠站,13,14,汇鸿家园,三间房东路北口,1,583,13,14,1
583路,翠福园小区,地铁黄渠站,13,15,汇鸿家园,常营西站,1,583,13,15,1
583路,翠福园小区,地铁黄渠站,14,15,三间房东路北口,常营西站,1,583,14,15,1
