通60路(城铁北苑站--梨园北街)
220,0,4.176865671641792,12,0,2.4925373134328357
221,0,1.5060975609756098,5,0,1.975609756097561
222,1,10.707692307692309,28,0,1.9692307692307693
223,1,9.200000000000001,23,0,0.0
224,0,3.1142857142857143,8,0,0.34285714285714286
225,0,5.458267716535434,14,0,0.5669291338582677
226,0,9.858661417322836,26,0,2.1653543307086616
227,1,19.07544642857143,49,0,2.0982142857142856
228,0,9.469594594594595,25,0,2.1216216216216215
229,0,7.9,21,0,2.0
230,1,46.60274725274726,119,0,3.989010989010989
231,1,53.2,133,0,0.0
232,0,29.311363636363637,77,0,5.954545454545454
233,0,14.837662337662337,40,0,4.64935064935065
234,1,22.575757575757574,60,0,5.696969696969697
235,0,8.020588235294118,27,0,11.117647058823529
236,0,2.3222222222222224,9,0,5.111111111111111
237,0,0.4,1,0,0.0
238,1,26.190697674418608,66,0,0.8372093023255814
239,0,5.5636363636363635,18,0,6.545454545454546
240,1,5.1125,18,1,10.75
241,0,3.3326612903225805,10,0,2.6693548387096775
242,1,21.931707317073172,54,1,1.0731707317073171
243,1,14.891935483870968,42,0,7.632258064516129
244,0,6.1000000000000005,19,0,6.0
245,0,7.108988764044944,18,1,2.764044943820225
246,1,4.140000000000001,16,1,11.44
247,0,1.286290322580645,10,0,10.85483870967742
248,1,21.931707317073172,54,1,1.0731707317073171
249,1,16.09193548387097,45,0,7.632258064516129
250,0,5.296551724137932,17,0,6.0137931034482754
251,0,7.980219780219781,19,1,0.8791208791208791
252,0,24.291011235955057,60,1,1.2359550561797752
253,0,1.0770408163265306,4,0,2.0918367346938775
254,0,11.950000000000001,29,1,1.0
255,0,3.951388888888889,10,0,0.19444444444444445
256,1,22.646551724137936,56,1,1.4137931034482758
257,0,9.614062500000001,28,0,6.34375
258,0,14.149390243902438,40,0,7.402439024390244
259,1,62.06620370370371,157,0,2.935185185185185
260,1,33.59104938271605,85,0,1.6358024691358024
261,1,31.850000000000005,82,0,3.8
262,1,25.585897435897436,66,0,3.2564102564102564
263,0,7.263888888888889,20,0,2.9444444444444446
264,0,0.4117647058823529,1,1,2.3529411764705883
265,0,0.0,0,0,0.0
277,1,7.540322580645161,20,0,1.8387096774193548
278,0,1.2000000000000002,3,0,0.0
279,1,28.108333333333334,72,0,2.7666666666666666
280,0,17.22151898734177,45,0,3.1139240506329116
281,0,18.082608695652176,47,0,2.869565217391304
282,1,51.31972477064221,131,0,4.321100917431193
283,1,47.7468085106383,122,0,4.212765957446808
284,0,24.553146853146856,63,0,2.5874125874125875
285,0,13.215116279069768,35,0,3.13953488372093
286,0,16.258333333333333,42,0,2.1666666666666665
287,0,1.4423076923076923,5,0,2.230769230769231
288,1,16.30862068965517,42,0,1.9655172413793103
296,0,2.67603305785124,7,0,0.49586776859504134
297,1,9.9078125,26,0,1.96875
298,0,5.896575342465754,16,0,2.0136986301369864
299,1,11.459016393442623,30,0,2.1639344262295084
300,1,11.16818181818182,29,0,1.7272727272727273
301,0,5.439814814814815,15,0,2.240740740740741
302,0,1.2017441860465117,4,0,1.5930232558139534
303,1,11.514423076923077,30,0,1.9423076923076923
304,0,2.8163793103448276,8,0,1.5344827586206897
305,1,29.044767441860465,74,0,2.2209302325581395
306,0,1.9312500000000004,6,0,1.875
307,1,21.914367816091957,56,0,1.9425287356321839
308,1,12.23969465648855,31,0,0.6412213740458015
309,1,35.11489361702128,88,0,0.3404255319148936
310,1,17.785135135135135,46,0,2.4594594594594597
311,1,19.10089285714286,51,0,5.196428571428571
312,1,17.2825,45,0,2.87
313,0,11.442857142857143,32,0,5.428571428571429
314,0,16.455078125,45,0,6.1796875
315,0,24.55211267605634,63,0,2.591549295774648
316,0,15.23125,40,0,3.075
317,0,16.258333333333333,42,0,2.1666666666666665
318,0,1.4423076923076923,5,0,2.230769230769231
319,1,15.908620689655175,41,0,1.9655172413793103
320,0,1.3176470588235296,4,1,3.5294117647058822
321,1,3.6648148148148145,15,1,11.74074074074074
322,0,1.286290322580645,10,0,10.85483870967742
323,1,19.693032786885247,52,1,6.827868852459017
324,1,15.29775641025641,43,0,7.608974358974359
325,0,4.7844827586206895,15,0,4.862068965517241
326,0,7.108988764044944,18,1,2.764044943820225
331,1,0.46,2,0,1.36
332,0,0.45945945945945943,1,1,2.1621621621621623
333,1,1.2000000000000002,3,0,0.0
334,0,2.4000000000000004,6,0,0.0
335,1,4.0,10,0,0.0
336,1,4.800000000000001,12,0,0.0
337,1,11.914423076923077,31,0,1.9423076923076923
338,0,2.8163793103448276,8,0,1.5344827586206897
339,1,29.475274725274726,75,0,2.098901098901099
340,0,1.9312500000000004,6,0,1.875
341,1,22.714367816091958,58,0,1.9425287356321839
342,1,12.23969465648855,31,0,0.6412213740458015
343,1,35.896039603960396,90,0,0.4158415841584158
344,1,18.580952380952382,48,0,2.4761904761904763
345,1,19.10089285714286,51,0,5.196428571428571
346,1,15.2825,40,0,2.87
347,1,20.575757575757574,55,0,5.696969696969697
348,0,7.220588235294118,25,0,11.117647058823529
349,0,3.7863636363636366,11,0,2.4545454545454546
350,0,5.525,17,0,5.1
351,1,11.912658227848102,31,0,1.9493670886075949
352,0,4.4450980392156865,13,0,3.019607843137255
353,1,16.400000000000002,41,0,0.0
354,1,18.085714285714285,47,0,2.857142857142857
355,0,11.963157894736844,29,1,0.9473684210526315
356,1,22.716030534351145,57,0,0.33587786259541985
357,0,9.05436507936508,24,0,2.1825396825396823
358,0,6.278378378378378,16,0,0.4864864864864865
359,0,5.503061224489796,14,0,0.3877551020408163
360,1,9.635714285714286,25,0,1.457142857142857
361,0,6.763186813186813,18,0,1.7472527472527473
362,1,12.565384615384616,33,0,2.5384615384615383
363,0,0.30000000000000004,2,0,2.0
364,0,-0.13571428571428568,1,0,2.142857142857143
365,1,0.9000000000000001,3,0,1.2
366,1,46.60274725274726,119,0,3.989010989010989
367,1,55.6,139,0,0.0
368,0,26.8,67,0,0.0
369,0,14.0,35,0,0.0
370,1,15.200000000000001,38,0,0.0
371,0,2.0,5,0,0.0
372,1,14.201724137931034,36,0,0.7931034482758621
373,0,4.36896551724138,12,0,1.7241379310344827
381,1,6.118032786885246,14,1,0.32786885245901637
382,0,3.3326612903225805,10,0,2.6693548387096775
383,1,21.931707317073172,54,1,1.0731707317073171
384,1,18.96851851851852,52,0,7.325925925925926
385,0,5.300000000000001,17,0,6.0
386,0,7.986516853932585,19,1,0.8539325842696629
387,0,24.304301075268818,60,1,1.1827956989247312
388,0,1.8770408163265309,6,0,2.0918367346938775
389,0,11.950000000000001,29,1,1.0
390,0,5.1513888888888895,13,0,0.19444444444444445
391,1,14.2515625,36,0,0.59375
392,1,19.547029702970296,50,0,1.811881188118812
393,0,2.325316455696203,7,0,1.8987341772151898
394,1,10.057894736842105,26,0,1.368421052631579
395,0,7.1631868131868135,19,0,1.7472527472527473
396,1,13.861538461538462,35,0,0.5538461538461539
397,0,-0.09999999999999998,1,0,2.0
398,0,-0.13571428571428568,1,0,2.142857142857143
399,1,0.9000000000000001,3,0,1.2
400,0,0.4,1,0,0.0
413,1,17.54310344827586,45,0,1.8275862068965518
429,1,9.200000000000001,23,0,0.0
430,0,1.8372881355932205,5,1,3.0508474576271185
432,1,15.908620689655175,41,0,1.9655172413793103
441,1,10.740322580645163,28,0,1.8387096774193548
454,1,4.629166666666666,17,1,11.083333333333334
455,0,1.286290322580645,10,0,10.85483870967742
456,1,19.229508196721316,51,1,7.081967213114754
457,1,43.82222222222223,112,0,3.911111111111111
458,0,14.254347826086958,39,0,5.3826086956521735
459,1,20.175757575757576,54,0,5.696969696969697
460,0,7.620588235294118,26,0,11.117647058823529
461,0,0.2235294117647059,1,0,0.7058823529411765
462,1,25.388372093023257,66,0,4.046511627906977
463,0,2.391836734693878,7,0,1.6326530612244898
512,1,2.312698412698413,12,1,12.34920634920635
513,0,1.286290322580645,10,0,10.85483870967742
514,1,21.931707317073172,54,1,1.0731707317073171
515,1,14.897756410256411,42,0,7.608974358974359
516,0,4.764240506329114,15,0,4.943037974683544
517,1,9.869642857142859,24,1,1.3214285714285714
518,1,19.534931506849315,49,0,0.2602739726027397
519,1,18.323684210526316,49,0,5.105263157894737
520,1,16.400000000000002,41,0,0.0
521,1,18.975757575757576,51,0,5.696969696969697
522,0,8.420588235294119,28,0,11.117647058823529
523,0,2.9863636363636363,9,0,2.4545454545454546
524,0,0.2235294117647059,1,0,0.7058823529411765
525,1,25.388372093023257,66,0,4.046511627906977
526,0,5.163636363636364,17,0,6.545454545454546
527,0,1.991836734693878,6,0,1.6326530612244898
540,0,2.8000000000000003,7,0,0.0
541,0,5.890322580645162,19,0,6.838709677419355
542,1,11.365909090909092,31,0,4.136363636363637
543,1,14.885714285714288,39,0,2.857142857142857
544,1,14.655223880597015,38,0,2.1791044776119404
545,1,15.765384615384617,41,0,2.5384615384615383
546,1,27.851298701298703,71,0,2.1948051948051948
547,0,3.0223684210526316,8,0,0.7105263157894737
548,0,14.37953216374269,36,0,0.08187134502923976
549,1,16.749618320610686,43,0,1.8015267175572518
550,1,16.47352941176471,46,0,7.705882352941177
551,0,5.9899305555555555,18,0,4.840277777777778
552,0,7.096703296703296,18,1,2.8131868131868134
553,0,5.4107142857142865,14,0,0.7571428571428571
554,0,11.314285714285715,29,0,1.1428571428571428
555,1,22.716030534351145,57,0,0.33587786259541985
556,0,9.05436507936508,24,0,2.1825396825396823
557,0,8.4,21,0,0.0
558,0,24.294444444444444,60,1,1.2222222222222223
559,0,10.488888888888889,25,1,0.4444444444444444
560,0,4.021527777777778,11,0,1.5138888888888888
561,1,31.495,79,0,0.42
562,1,14.252713178294574,36,0,0.5891472868217055
563,1,21.480208333333334,54,0,0.4791666666666667
564,0,2.3460526315789476,7,0,1.8157894736842106
565,1,10.057894736842105,26,0,1.368421052631579
566,0,6.763186813186813,18,0,1.7472527472527473
567,1,13.463636363636365,34,0,0.5454545454545454
569,0,2.1363636363636367,6,0,1.0545454545454545
570,1,29.051298701298702,74,0,2.1948051948051948
571,0,4.467441860465117,13,0,2.9302325581395348
572,1,9.867532467532468,26,0,2.1298701298701297
573,0,4.704545454545455,15,0,5.181818181818182
574,0,7.253508771929826,24,0,9.385964912280702
575,0,9.215730337078652,27,0,6.337078651685394
576,0,12.322222222222223,34,0,5.111111111111111
577,0,17.150877192982456,47,0,6.5964912280701755
578,0,25.751063829787235,66,0,2.595744680851064
579,0,14.82530864197531,39,0,3.0987654320987654
580,1,14.81764705882353,38,0,1.5294117647058822
581,0,1.4375,5,0,2.25
582,1,6.524528301886792,15,1,0.3018867924528302
583,1,7.380373831775701,19,0,0.8785046728971962
584,1,9.200000000000001,23,0,0.0
585,1,11.270212765957448,29,0,1.3191489361702127
586,0,8.891176470588237,23,0,1.2352941176470589
587,1,30.651298701298703,78,0,2.1948051948051948
588,0,8.918750000000001,23,0,1.125
589,0,7.45,20,0,2.2
590,0,7.4606557377049185,19,0,0.5573770491803278
591,0,3.8448275862068964,10,0,0.6206896551724138
592,1,16.0825,42,0,2.87
593,1,17.59021739130435,46,0,3.239130434782609
594,0,6.0,15,0,0.0
595,0,4.800000000000001,12,0,0.0
596,0,18.0,45,0,0.0
597,0,20.145394736842107,52,0,2.6184210526315788
598,1,49.31972477064221,126,0,4.321100917431193
599,0,24.019354838709678,60,1,2.3225806451612905
600,0,1.8770408163265309,6,0,2.0918367346938775
601,0,10.950000000000001,28,0,1.0
602,1,22.27328244274809,57,0,2.1068702290076335
603,0,9.862890625,26,0,2.1484375
604,0,6.278378378378378,16,0,0.4864864864864865
605,0,24.02777777777778,60,1,2.2888888888888888
606,0,10.4,26,0,0.0
607,0,3.4457142857142857,9,0,0.6171428571428571
608,1,32.800000000000004,82,0,0.0
609,0,26.32553191489362,66,0,0.2978723404255319
610,0,14.0,35,0,0.0
611,0,15.844444444444447,41,0,2.2222222222222223
612,0,2.0,5,0,0.0
613,1,14.201724137931034,36,0,0.7931034482758621
614,0,4.36896551724138,12,0,1.7241379310344827
632,0,6.845161290322581,18,0,1.4193548387096775
633,1,12.188372093023258,33,0,4.046511627906977
634,0,4.304545454545455,14,0,5.181818181818182
635,0,7.576271186440678,25,0,9.694915254237289
636,0,10.415730337078651,30,0,6.337078651685394
637,0,12.322222222222223,34,0,5.111111111111111
638,0,17.48289473684211,48,0,6.868421052631579
639,1,52.780952380952385,132,0,0.0761904761904762
640,0,1.8770408163265309,6,0,2.0918367346938775
641,0,11.691666666666668,28,1,0.43333333333333335
642,0,4.821527777777778,13,0,1.5138888888888888
643,1,16.649572649572654,41,1,1.4017094017094016
644,0,8.767567567567568,26,0,6.52972972972973
645,0,14.54939024390244,41,0,7.402439024390244
646,1,25.148091603053437,62,1,1.0076335877862594
647,0,1.6708333333333338,6,0,2.9166666666666665
648,0,1.2076923076923078,9,1,11.96923076923077
649,0,-0.2938775510204077,6,0,10.775510204081632
650,1,2.8076923076923075,13,1,11.96923076923077
651,1,30.28604651162791,75,1,1.255813953488372
652,1,51.75112781954888,132,0,4.195488721804511
653,0,28.511363636363637,75,0,5.954545454545454
654,0,5.657692307692308,19,0,7.769230769230769
655,1,17.59021739130435,46,0,3.239130434782609
656,0,1.9607526881720432,8,0,4.956989247311828
665,1,4.229166666666666,16,1,11.083333333333334
666,0,1.286290322580645,10,0,10.85483870967742
667,1,17.57584745762712,47,1,7.296610169491525
668,0,11.154347826086958,29,0,1.7826086956521738
669,0,10.355128205128205,26,0,0.1794871794871795
670,1,10.653846153846155,27,0,0.5846153846153846
671,0,8.156410256410258,21,0,0.9743589743589743
672,0,8.89491525423729,23,0,1.2203389830508475
673,1,9.867532467532468,26,0,2.1298701298701297
674,0,0.2235294117647059,1,0,0.7058823529411765
675,1,25.388372093023257,66,0,4.046511627906977
676,0,5.128125000000001,17,0,6.6875
677,0,1.991836734693878,6,0,1.6326530612244898
689,0,1.992592592592593,6,0,1.6296296296296295
690,0,5.490322580645161,18,0,6.838709677419355
691,1,12.188372093023258,33,0,4.046511627906977
692,0,5.525,17,0,5.1
693,1,11.912658227848102,31,0,1.9493670886075949
694,0,5.77,15,0,0.92
695,1,8.956410256410258,23,0,0.9743589743589743
696,1,12.281578947368422,31,0,0.47368421052631576
697,1,15.579885057471266,39,0,0.08045977011494253
698,1,17.957553956834534,46,0,1.7697841726618706
699,1,23.361538461538466,61,1,6.553846153846154
700,0,-0.12631578947368372,6,0,10.105263157894736
701,1,1.6076923076923073,10,1,11.96923076923077
707,1,7.540322580645161,20,0,1.8387096774193548
727,0,2.392592592592593,7,0,1.6296296296296295
728,0,5.490322580645161,18,0,6.838709677419355
729,1,14.188372093023258,38,0,4.046511627906977
730,0,4.704545454545455,15,0,5.181818181818182
731,0,7.576271186440678,25,0,9.694915254237289
732,0,10.850549450549451,31,0,6.197802197802198
733,0,30.04047619047619,79,0,6.238095238095238
734,1,48.919724770642205,125,0,4.321100917431193
735,1,30.303703703703704,75,1,1.1851851851851851
736,1,51.17744360902256,128,0,0.09022556390977443
737,1,43.6,109,0,0.0
738,0,2.258823529411765,6,0,0.5647058823529412
739,0,5.049358974358975,13,0,0.6025641025641025
740,1,19.10089285714286,51,0,5.196428571428571
741,1,19.93448275862069,50,0,0.2620689655172414
742,1,15.341025641025643,39,1,3.4358974358974357
743,0,9.614062500000001,28,0,6.34375
744,0,13.74939024390244,39,0,7.402439024390244
745,1,22.55714285714286,59,1,6.571428571428571
746,1,1.715789473684211,6,0,2.736842105263158
747,1,1.6076923076923073,10,1,11.96923076923077
748,1,5.194827586206897,14,0,1.6206896551724137
749,0,0.2736842105263162,7,0,10.105263157894736
750,1,1.6076923076923073,10,1,11.96923076923077
751,0,0.8,2,0,0.0
752,0,0.45945945945945943,1,1,2.1621621621621623
753,1,0.46,2,0,1.36
754,0,0.4,1,0,0.0
755,0,0.4,1,0,0.0
756,1,0.46,2,0,1.36
757,1,7.6833333333333345,19,1,2.066666666666667
758,0,0.0,0,0,0.0
759,1,5.171794871794871,18,1,10.512820512820513
760,1,7.380373831775701,19,0,0.8785046728971962
774,0,0.4,1,0,0.0
775,0,0.4,1,0,0.0
776,0,0.4,1,0,0.0
777,0,0.45945945945945943,1,1,2.1621621621621623
778,1,2.1763157894736844,6,0,0.8947368421052632
779,0,-0.16666666666666666,0,0,0.6666666666666666
785,1,30.703703703703706,76,1,1.1851851851851851
786,0,24.55211267605634,63,0,2.591549295774648
790,1,30.260919540229885,75,1,1.3563218390804597
791,0,24.019354838709678,60,1,2.3225806451612905
792,0,11.8,28,1,0.0
793,0,4.021527777777778,11,0,1.5138888888888888
794,1,16.141025641025646,41,1,3.4358974358974357
795,0,9.183597883597884,27,0,6.465608465608466
796,0,14.54939024390244,41,0,7.402439024390244
797,1,21.738709677419358,57,1,6.645161290322581
798,0,2.8000000000000003,7,0,0.0
799,1,1.6076923076923073,10,1,11.96923076923077
800,1,7.627659574468085,20,0,1.4893617021276595
801,0,1.197315436241611,4,0,1.610738255033557
802,1,18.400649350649353,47,0,1.5974025974025974
803,1,14.897756410256411,42,0,7.608974358974359
804,0,6.1000000000000005,19,0,6.0
805,0,7.496703296703298,19,1,2.8131868131868134
806,1,31.6,79,0,0.0
807,1,14.4,36,0,0.0
808,0,10.0,25,0,0.0
809,1,16.400000000000002,41,0,0.0
810,1,16.400000000000002,41,0,0.0
811,0,3.2,8,0,0.0
812,0,1.2000000000000002,3,0,0.0
817,0,2.4067010309278354,9,0,4.77319587628866
818,0,6.272289156626506,18,0,3.710843373493976
819,0,11.842857142857143,33,0,5.428571428571429
820,0,17.179310344827588,47,0,6.482758620689655
821,1,45.8343949044586,115,0,0.6624203821656051
822,0,10.219805194805195,26,0,0.7207792207792207
823,0,9.844886363636364,24,1,1.4204545454545454
824,0,10.8,27,0,0.0
825,0,10.65436507936508,28,0,2.1825396825396823
826,1,18.670720720720723,48,0,2.1171171171171173
827,0,10.161904761904763,26,0,0.9523809523809523
828,0,4.609027777777778,12,0,0.7638888888888888
829,1,16.649572649572654,41,1,1.4017094017094016
830,0,9.614062500000001,28,0,6.34375
831,0,14.54939024390244,41,0,7.402439024390244
832,1,14.74424778761062,38,0,1.823008849557522
833,0,10.355128205128205,26,0,0.1794871794871795
834,0,6.222368421052632,16,0,0.7105263157894737
835,1,28.651298701298703,73,0,2.1948051948051948
836,1,17.209375,44,0,1.5625
837,1,18.485714285714288,48,0,2.857142857142857
838,1,25.388372093023257,66,0,4.046511627906977
839,0,2.8000000000000003,7,0,0.0
846,0,-0.16249999999999998,1,0,2.25
847,1,30.108333333333334,77,0,2.7666666666666666
848,0,22.46136363636364,58,0,2.9545454545454546
849,0,20.145394736842107,52,0,2.6184210526315788
850,0,28.91136363636364,76,0,5.954545454545454
851,0,13.842857142857143,38,0,5.428571428571429
852,1,22.975757575757576,61,0,5.696969696969697
853,0,8.420588235294119,28,0,11.117647058823529
854,0,3.7863636363636366,11,0,2.4545454545454546
855,0,5.525,17,0,5.1
856,1,11.912658227848102,31,0,1.9493670886075949
857,1,13.74,36,0,2.64
858,1,26.651298701298703,68,0,2.1948051948051948
859,0,3.3363636363636364,9,0,1.0545454545454545
875,0,0.4,1,0,0.0
876,1,7.6833333333333345,19,1,2.066666666666667
877,0,4.796969696969698,14,0,3.212121212121212
878,1,28.36447368421053,73,0,3.3421052631578947
879,1,26.305434782608696,67,0,1.9782608695652173
880,1,62.41092715231788,157,0,1.5562913907284768
881,1,65.2797619047619,165,0,2.880952380952381
882,1,14.897756410256411,42,0,7.608974358974359
883,0,5.7034965034965035,18,0,5.986013986013986
884,0,7.102777777777778,18,1,2.7888888888888888
885,1,17.785135135135135,46,0,2.4594594594594597
886,1,19.10089285714286,51,0,5.196428571428571
887,1,15.2825,40,0,2.87
888,1,17.590860215053766,46,0,3.236559139784946
889,0,2.360752688172043,9,0,4.956989247311828
904,0,2.006701030927835,8,0,4.77319587628866
905,0,5.072289156626506,15,0,3.710843373493976
906,1,11.706521739130435,31,0,2.773913043478261
907,1,19.10089285714286,51,0,5.196428571428571
908,1,18.57241379310345,48,0,2.510344827586207
909,1,16.141025641025646,41,1,3.4358974358974357
910,0,9.175668449197861,27,0,6.497326203208556
